keyword,Entity,City,State (US),Country,Caption Text,DE Assignment,Complete,QA Check,Notes,Dupe,Entity Caption,Character Count,ENTITY_LABEL,name,description,source,source_identifier,global_identifier
jeanne juliao,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Assistant Secretary Keanne Juliao,Anthony,TRUE,FALSE,,1,n/a,60,Consulates,US State Department Deputy Assistant Secretary Keanne Juliao,,public_sector_keyword_mapping,f114ff4659fb4ae8cbd1a189cdb2e7f8,public_sector_keyword_mapping__f114ff4659fb4ae8cbd1a189cdb2e7f8
secretary juliao,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Assistant Secretary Keanne Juliao,Anthony,TRUE,FALSE,,1,n/a,60,Consulates,US State Department Deputy Assistant Secretary Keanne Juliao,,public_sector_keyword_mapping,f114ff4659fb4ae8cbd1a189cdb2e7f8,public_sector_keyword_mapping__f114ff4659fb4ae8cbd1a189cdb2e7f8
stanleybrown,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Assistant Secretary Stanley Brown,Anthony,TRUE,FALSE,,1,n/a,60,DiplomaticFacilities,US State Department Deputy Assistant Secretary Stanley Brown,,public_sector_keyword_mapping,a7089f5a61a3d4d8fecb6f642153fbb2,public_sector_keyword_mapping__a7089f5a61a3d4d8fecb6f642153fbb2
stanley brown,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Assistant Secretary Stanley Brown,Anthony,TRUE,FALSE,,1,n/a,60,Person,US State Department Deputy Assistant Secretary Stanley Brown,,public_sector_keyword_mapping,a7089f5a61a3d4d8fecb6f642153fbb2,public_sector_keyword_mapping__a7089f5a61a3d4d8fecb6f642153fbb2
chairmancushwa,US Federal Agency Leadership,Washington,District of Columbia,USA,United States Attorney's Office Commissioner Patricia Cushwa,Anthony,TRUE,FALSE,,1,n/a,60,Wells,United States Attorney's Office Commissioner Patricia Cushwa,,public_sector_keyword_mapping,76203f63d12428fb78f4fef68fe2daa2,public_sector_keyword_mapping__76203f63d12428fb78f4fef68fe2daa2
jeremypelter,US Federal Agency Leadership,Washington,District of Columbia,USA,US Commerce Department Deputy Under Secretary Jeremy Pelter,Anthony,TRUE,FALSE,,1,n/a,59,Keyphrase,US Commerce Department Deputy Under Secretary Jeremy Pelter,,public_sector_keyword_mapping,bd596413159fed35dbb97155f4bbe8bf,public_sector_keyword_mapping__bd596413159fed35dbb97155f4bbe8bf
secretarypelter,US Federal Agency Leadership,Washington,District of Columbia,USA,US Commerce Department Deputy Under Secretary Jeremy Pelter,Anthony,TRUE,FALSE,,1,n/a,59,ForeignMinistry,US Commerce Department Deputy Under Secretary Jeremy Pelter,,public_sector_keyword_mapping,bd596413159fed35dbb97155f4bbe8bf,public_sector_keyword_mapping__bd596413159fed35dbb97155f4bbe8bf
jeremy pelter,US Federal Agency Leadership,Washington,District of Columbia,USA,US Commerce Department Deputy Under Secretary Jeremy Pelter,Anthony,TRUE,FALSE,,1,n/a,59,Wells,US Commerce Department Deputy Under Secretary Jeremy Pelter,,public_sector_keyword_mapping,bd596413159fed35dbb97155f4bbe8bf,public_sector_keyword_mapping__bd596413159fed35dbb97155f4bbe8bf
secretary pelter,US Federal Agency Leadership,Washington,District of Columbia,USA,US Commerce Department Deputy Under Secretary Jeremy Pelter,Anthony,TRUE,FALSE,,1,n/a,59,Refinery,US Commerce Department Deputy Under Secretary Jeremy Pelter,,public_sector_keyword_mapping,bd596413159fed35dbb97155f4bbe8bf,public_sector_keyword_mapping__bd596413159fed35dbb97155f4bbe8bf
dianefarrell,US Federal Agency Leadership,Washington,District of Columbia,USA,US Commerce Department Deputy Under Secretary Diane Farrell,Anthony,TRUE,FALSE,,1,n/a,59,Wells,US Commerce Department Deputy Under Secretary Diane Farrell,,public_sector_keyword_mapping,9e0f1020d2e78bf44db5b3ad34368a8b,public_sector_keyword_mapping__9e0f1020d2e78bf44db5b3ad34368a8b
diane farrell,US Federal Agency Leadership,Washington,District of Columbia,USA,US Commerce Department Deputy Under Secretary Diane Farrell,Anthony,TRUE,FALSE,,1,n/a,59,LegislativeCommittee,US Commerce Department Deputy Under Secretary Diane Farrell,,public_sector_keyword_mapping,9e0f1020d2e78bf44db5b3ad34368a8b,public_sector_keyword_mapping__9e0f1020d2e78bf44db5b3ad34368a8b
nerissacook,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Assistant Secretary Nerissa Cook,Anthony,TRUE,FALSE,,1,n/a,59,ForeignMinister,US State Department Deputy Assistant Secretary Nerissa Cook,,public_sector_keyword_mapping,ff4ba05708a388ff5abac4d5d37937c6,public_sector_keyword_mapping__ff4ba05708a388ff5abac4d5d37937c6
nerissa cook,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Assistant Secretary Nerissa Cook,Anthony,TRUE,FALSE,,1,n/a,59,CompanyKeyword,US State Department Deputy Assistant Secretary Nerissa Cook,,public_sector_keyword_mapping,ff4ba05708a388ff5abac4d5d37937c6,public_sector_keyword_mapping__ff4ba05708a388ff5abac4d5d37937c6
sandrawood,US Federal Agency Leadership,Washington,District of Columbia,USA,Farm Service Agency Acting Deputy Administrator Sandra Wood,Anthony,TRUE,FALSE,,1,n/a,59,Keyphrase,Farm Service Agency Acting Deputy Administrator Sandra Wood,,public_sector_keyword_mapping,3335f6b84cbad139fab48b9a47346ed0,public_sector_keyword_mapping__3335f6b84cbad139fab48b9a47346ed0
sandra wood,US Federal Agency Leadership,Washington,District of Columbia,USA,Farm Service Agency Acting Deputy Administrator Sandra Wood,Anthony,TRUE,FALSE,,1,n/a,59,CompanyKeyword,Farm Service Agency Acting Deputy Administrator Sandra Wood,,public_sector_keyword_mapping,3335f6b84cbad139fab48b9a47346ed0,public_sector_keyword_mapping__3335f6b84cbad139fab48b9a47346ed0
johnsullivan,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Secretary of State John Sullivan,Anthony,TRUE,FALSE,,1,n/a,59,Person,US State Department Deputy Secretary of State John Sullivan,,public_sector_keyword_mapping,cef127dc71e356a90a75fb90761b1e94,public_sector_keyword_mapping__cef127dc71e356a90a75fb90761b1e94
john sullivan,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Secretary of State John Sullivan,Anthony,TRUE,FALSE,,1,n/a,59,News,US State Department Deputy Secretary of State John Sullivan,,public_sector_keyword_mapping,cef127dc71e356a90a75fb90761b1e94,public_sector_keyword_mapping__cef127dc71e356a90a75fb90761b1e94
douglascoppinger,US Department of Defense,Washington,District of Columbia,USA,NSA Central Security Service Deputy Chief Douglas Coppinger,Harshita,TRUE,FALSE,,1,n/a,59,Refinery,NSA Central Security Service Deputy Chief Douglas Coppinger,,public_sector_keyword_mapping,b1e80a473973cdee69ba0e2efd8c28f8,public_sector_keyword_mapping__b1e80a473973cdee69ba0e2efd8c28f8
douglas coppinger,US Department of Defense,Washington,District of Columbia,USA,NSA Central Security Service Deputy Chief Douglas Coppinger,Harshita,TRUE,FALSE,,1,n/a,59,Person,NSA Central Security Service Deputy Chief Douglas Coppinger,,public_sector_keyword_mapping,b1e80a473973cdee69ba0e2efd8c28f8,public_sector_keyword_mapping__b1e80a473973cdee69ba0e2efd8c28f8
derrickdriscoll,US Marshals,Washington,District of Columbia,USA,US Marshals Service Acting Deputy Director Derrick Driscoll,Harshita,TRUE,FALSE,,1,,59,AAEntity,US Marshals Service Acting Deputy Director Derrick Driscoll,,public_sector_keyword_mapping,5da04ae278998f6a79c273d6873a7a49,public_sector_keyword_mapping__5da04ae278998f6a79c273d6873a7a49
deputydirectordriscoll,US Marshals,Washington,District of Columbia,USA,US Marshals Service Acting Deputy Director Derrick Driscoll,Harshita,TRUE,FALSE,,1,,59,ForeignMinister,US Marshals Service Acting Deputy Director Derrick Driscoll,,public_sector_keyword_mapping,5da04ae278998f6a79c273d6873a7a49,public_sector_keyword_mapping__5da04ae278998f6a79c273d6873a7a49
depdirectordriscoll,US Marshals,Washington,District of Columbia,USA,US Marshals Service Acting Deputy Director Derrick Driscoll,Harshita,TRUE,FALSE,,1,,59,Exec,US Marshals Service Acting Deputy Director Derrick Driscoll,,public_sector_keyword_mapping,5da04ae278998f6a79c273d6873a7a49,public_sector_keyword_mapping__5da04ae278998f6a79c273d6873a7a49
derrick driscoll,US Marshals,Washington,District of Columbia,USA,US Marshals Service Acting Deputy Director Derrick Driscoll,Harshita,TRUE,FALSE,,1,,59,ForeignMinistry,US Marshals Service Acting Deputy Director Derrick Driscoll,,public_sector_keyword_mapping,5da04ae278998f6a79c273d6873a7a49,public_sector_keyword_mapping__5da04ae278998f6a79c273d6873a7a49
deputy director driscoll,US Marshals,Washington,District of Columbia,USA,US Marshals Service Acting Deputy Director Derrick Driscoll,Harshita,TRUE,FALSE,,1,,59,AAEntity,US Marshals Service Acting Deputy Director Derrick Driscoll,,public_sector_keyword_mapping,5da04ae278998f6a79c273d6873a7a49,public_sector_keyword_mapping__5da04ae278998f6a79c273d6873a7a49
dep director driscoll,US Marshals,Washington,District of Columbia,USA,US Marshals Service Acting Deputy Director Derrick Driscoll,Harshita,TRUE,FALSE,,1,,59,ForeignMinister,US Marshals Service Acting Deputy Director Derrick Driscoll,,public_sector_keyword_mapping,5da04ae278998f6a79c273d6873a7a49,public_sector_keyword_mapping__5da04ae278998f6a79c273d6873a7a49
rachelarndt,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Assistant Secretary Rachel Arndt,Anthony,TRUE,FALSE,,1,n/a,59,Pipeline,US State Department Deputy Assistant Secretary Rachel Arndt,,public_sector_keyword_mapping,b2e3ef0a86493522cf286c845f228da4,public_sector_keyword_mapping__b2e3ef0a86493522cf286c845f228da4
rachel arndt,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Assistant Secretary Rachel Arndt,Anthony,TRUE,FALSE,,1,n/a,59,News,US State Department Deputy Assistant Secretary Rachel Arndt,,public_sector_keyword_mapping,b2e3ef0a86493522cf286c845f228da4,public_sector_keyword_mapping__b2e3ef0a86493522cf286c845f228da4
directorguertin,US Federal Agency Leadership,Washington,District of Columbia,USA,US Fish and Wildlife Service Deputy Director Steve Guertin,Anthony,TRUE,FALSE,,1,n/a,58,Pipeline,US Fish and Wildlife Service Deputy Director Steve Guertin,,public_sector_keyword_mapping,b4dec72bfd2740b833a114fa0d6da651,public_sector_keyword_mapping__b4dec72bfd2740b833a114fa0d6da651
stephen guertin,US Federal Agency Leadership,Washington,District of Columbia,USA,US Fish and Wildlife Service Deputy Director Steve Guertin,Anthony,TRUE,FALSE,,1,n/a,58,Pipeline,US Fish and Wildlife Service Deputy Director Steve Guertin,,public_sector_keyword_mapping,b4dec72bfd2740b833a114fa0d6da651,public_sector_keyword_mapping__b4dec72bfd2740b833a114fa0d6da651
director guertin,US Federal Agency Leadership,Washington,District of Columbia,USA,US Fish and Wildlife Service Deputy Director Steve Guertin,Anthony,TRUE,FALSE,,1,n/a,58,LegislativeCommittee,US Fish and Wildlife Service Deputy Director Steve Guertin,,public_sector_keyword_mapping,b4dec72bfd2740b833a114fa0d6da651,public_sector_keyword_mapping__b4dec72bfd2740b833a114fa0d6da651
stephenguertin,US Federal Agency Leadership,Washington,District of Columbia,USA,US Fish and Wildlife Service Deputy Director Steve Guertin,Anthony,TRUE,FALSE,,1,n/a,58,Diplomat,US Fish and Wildlife Service Deputy Director Steve Guertin,,public_sector_keyword_mapping,b4dec72bfd2740b833a114fa0d6da651,public_sector_keyword_mapping__b4dec72bfd2740b833a114fa0d6da651
juliechung,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Assistant Secretary Julie Chung,Anthony,TRUE,FALSE,,1,n/a,58,News,US State Department Deputy Assistant Secretary Julie Chung,,public_sector_keyword_mapping,e1921c4971b6c6c3094c0a6bb6fa7259,public_sector_keyword_mapping__e1921c4971b6c6c3094c0a6bb6fa7259
julie chung,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Assistant Secretary Julie Chung,Anthony,TRUE,FALSE,,1,n/a,58,News,US State Department Deputy Assistant Secretary Julie Chung,,public_sector_keyword_mapping,e1921c4971b6c6c3094c0a6bb6fa7259,public_sector_keyword_mapping__e1921c4971b6c6c3094c0a6bb6fa7259
juliechungfso,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Assistant Secretary Julie Chung,Anthony,TRUE,FALSE,,1,n/a,58,ForeignMinister,US State Department Deputy Assistant Secretary Julie Chung,,public_sector_keyword_mapping,e1921c4971b6c6c3094c0a6bb6fa7259,public_sector_keyword_mapping__e1921c4971b6c6c3094c0a6bb6fa7259
victorraphael,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Assistant Secretary Vic Raphael,Anthony,TRUE,FALSE,,1,n/a,58,CompanyKeyword,US State Department Deputy Assistant Secretary Vic Raphael,,public_sector_keyword_mapping,67a3acfd55e10fa6cdf413e2ea8d8a5e,public_sector_keyword_mapping__67a3acfd55e10fa6cdf413e2ea8d8a5e
victor raphael,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Assistant Secretary Vic Raphael,Anthony,TRUE,FALSE,,1,n/a,58,CompanyKeyword,US State Department Deputy Assistant Secretary Vic Raphael,,public_sector_keyword_mapping,67a3acfd55e10fa6cdf413e2ea8d8a5e,public_sector_keyword_mapping__67a3acfd55e10fa6cdf413e2ea8d8a5e
thomasbergeson,US Department of Defense,Washington,District of Columbia,USA,Former US Central Command Deputy Commander Thomas Bergeson,Harshita,TRUE,FALSE,,1,n/a,58,Person,Former US Central Command Deputy Commander Thomas Bergeson,,public_sector_keyword_mapping,e7b5c1773f398dc35e45ecb41eba1565,public_sector_keyword_mapping__e7b5c1773f398dc35e45ecb41eba1565
thomas bergeson,US Department of Defense,Washington,District of Columbia,USA,Former US Central Command Deputy Commander Thomas Bergeson,Harshita,TRUE,FALSE,,1,n/a,58,DiplomaticFacilities,Former US Central Command Deputy Commander Thomas Bergeson,,public_sector_keyword_mapping,e7b5c1773f398dc35e45ecb41eba1565,public_sector_keyword_mapping__e7b5c1773f398dc35e45ecb41eba1565
evanbloom,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Assistant Secretary Evan Bloom,Anthony,TRUE,FALSE,,1,n/a,57,Shipping,US State Department Deputy Assistant Secretary Evan Bloom,,public_sector_keyword_mapping,821f7dcf094273a59e08854e4604c5d3,public_sector_keyword_mapping__821f7dcf094273a59e08854e4604c5d3
evan bloom,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Assistant Secretary Evan Bloom,Anthony,TRUE,FALSE,,1,n/a,57,News,US State Department Deputy Assistant Secretary Evan Bloom,,public_sector_keyword_mapping,821f7dcf094273a59e08854e4604c5d3,public_sector_keyword_mapping__821f7dcf094273a59e08854e4604c5d3
evantbloom,US Federal Agency Leadership,Washington,District of Columbia,USA,US State Department Deputy Assistant Secretary Evan Bloom,Anthony,TRUE,FALSE,,1,n/a,57,DiplomaticFacilities,US State Department Deputy Assistant Secretary Evan Bloom,,public_sector_keyword_mapping,821f7dcf094273a59e08854e4604c5d3,public_sector_keyword_mapping__821f7dcf094273a59e08854e4604c5d3
williampendley,US Federal Agency Leadership,Washington,District of Columbia,USA,Bureau of Land Management Deputy Director William Pendley,Anthony,TRUE,FALSE,,1,n/a,57,Media,Bureau of Land Management Deputy Director William Pendley,,public_sector_keyword_mapping,4cc6567b9aca2d6a1c82ae1eb1d5db81,public_sector_keyword_mapping__4cc6567b9aca2d6a1c82ae1eb1d5db81
directorpendley,US Federal Agency Leadership,Washington,District of Columbia,USA,Bureau of Land Management Deputy Director William Pendley,Anthony,TRUE,FALSE,,1,n/a,57,Shipping,Bureau of Land Management Deputy Director William Pendley,,public_sector_keyword_mapping,4cc6567b9aca2d6a1c82ae1eb1d5db81,public_sector_keyword_mapping__4cc6567b9aca2d6a1c82ae1eb1d5db81
william pendley,US Federal Agency Leadership,Washington,District of Columbia,USA,Bureau of Land Management Deputy Director William Pendley,Anthony,TRUE,FALSE,,1,n/a,57,Exec,Bureau of Land Management Deputy Director William Pendley,,public_sector_keyword_mapping,4cc6567b9aca2d6a1c82ae1eb1d5db81,public_sector_keyword_mapping__4cc6567b9aca2d6a1c82ae1eb1d5db81
director pendley,US Federal Agency Leadership,Washington,District of Columbia,USA,Bureau of Land Management Deputy Director William Pendley,Anthony,TRUE,FALSE,,1,n/a,57,LegislativeCommittee,Bureau of Land Management Deputy Director William Pendley,,public_sector_keyword_mapping,4cc6567b9aca2d6a1c82ae1eb1d5db81,public_sector_keyword_mapping__4cc6567b9aca2d6a1c82ae1eb1d5db81
sagebrush_rebel,US Federal Agency Leadership,Washington,District of Columbia,USA,Bureau of Land Management Deputy Director William Pendley,Anthony,TRUE,FALSE,,1,n/a,57,CompanyKeyword,Bureau of Land Management Deputy Director William Pendley,,public_sector_keyword_mapping,4cc6567b9aca2d6a1c82ae1eb1d5db81,public_sector_keyword_mapping__4cc6567b9aca2d6a1c82ae1eb1d5db81
stevenrawlinson,US Federal Agency Leadership,Washington,District of Columbia,USA,HUD Associate Deputy Assistant Secretary Steven Rawlinson,Anthony,TRUE,FALSE,,1,n/a,57,DiplomaticFacilities,HUD Associate Deputy Assistant Secretary Steven Rawlinson,,public_sector_keyword_mapping,00086c1c8762886658700462929288eb,public_sector_keyword_mapping__00086c1c8762886658700462929288eb
